id,paragraph_1,kg_1,paragraph_2,kg_2
134,"In recognition of its history , its administrative importance and its economic success , Cambridge was granted city rights in 1951 .","[[""Cambridge"", ""was_granted"", ""city_rights""], [""Cambridge"", ""granted_in"", ""1951""], [""Cambridge"", ""has"", ""history""], [""Cambridge"", ""has"", ""administrative_importance""], [""Cambridge"", ""has"", ""economic_success""]]","In recognition of its history , its economic importance and its administrative success , Cambridge was granted city rights in 1951 .","[[""Cambridge"", ""was_granted"", ""city_rights""], [""Cambridge"", ""granted_in"", ""1951""], [""Cambridge"", ""has"", ""history""], [""Cambridge"", ""has"", ""economic_importance""], [""Cambridge"", ""has"", ""administrative_success""]]"
135,"The radical party of the people ( Narodna radikalna stranka ) was founded as a radical party in 1881 , but from 1919 it developed into a conservative direction .","[[""Narodna_radikalna_stranka"", ""founded_as"", ""radical_party""], [""Narodna_radikalna_stranka"", ""founded_in"", ""1881""], [""Narodna_radikalna_stranka"", ""developed_into"", ""conservative_direction""], [""Narodna_radikalna_stranka"", ""developed_in"", ""1919""]]","The radical party of the people ( Narodna radikalna stranka ) was founded as a conservative party in 1881 , but it developed into a radical direction from 1919 .","[[""Narodna_radikalna_stranka"", ""founded_as"", ""conservative_party""], [""Narodna_radikalna_stranka"", ""founded_in"", ""1881""], [""Narodna_radikalna_stranka"", ""developed_into"", ""radical_direction""], [""Narodna_radikalna_stranka"", ""developed_in"", ""1919""]]"
136,Jerry won Best Actor at the Los Angeles Method Fest Film Festival for his role as DeWees in `` Mud Season '' .,"[[""Jerry"", ""won"", ""Best_Actor""], [""Best_Actor"", ""awarded_at"", ""Los_Angeles_Method_Fest_Film_Festival""], [""Jerry"", ""played_role"", ""DeWees""], [""DeWees"", ""in"", ""Mud_Season""]]",For his role as DeWees in `` Mud Season '' won Jerry Jerry Best Actor at the Los Angeles Method Festival Film Festival .,"[[""Jerry"", ""won"", ""Best_Actor""], [""Best_Actor"", ""awarded_at"", ""Los_Angeles_Method_Festival_Film_Festival""], [""Jerry"", ""played_role"", ""DeWees""], [""DeWees"", ""in"", ""Mud_Season""]]"
137,Daughter Mary W. ( `` May '' ) Baldwin ( 1871 -- 1961 ) married Duncan Bell Murdoch ( 1860 -- 1964 ) .,"[[""Mary_W_Baldwin"", ""married"", ""Duncan_Bell_Murdoch""], [""Mary_W_Baldwin"", ""birth_year"", ""1871""], [""Mary_W_Baldwin"", ""death_year"", ""1961""], [""Duncan_Bell_Murdoch"", ""birth_year"", ""1860""], [""Duncan_Bell_Murdoch"", ""death_year"", ""1964""]]",Daughter Mary W. ( `` May '' ) Baldwin ( 1871 - 1961 ) married Duncan Bell Murdoch ( 1860 -- 1964 ) .,"[[""Mary_W_Baldwin"", ""married"", ""Duncan_Bell_Murdoch""], [""Mary_W_Baldwin"", ""birth_year"", ""1871""], [""Mary_W_Baldwin"", ""death_year"", ""1961""], [""Duncan_Bell_Murdoch"", ""birth_year"", ""1860""], [""Duncan_Bell_Murdoch"", ""death_year"", ""1964""]]"
138,"Damerham was once in Hampshire , but was brought to Wiltshire in 1895 .","[[""Damerham"", ""was_once_in"", ""Hampshire""], [""Damerham"", ""was_brought_to"", ""Wiltshire""], [""Damerham"", ""was_brought_to_in"", ""1895""]]","Damerham was once in Hampshire , but was transferred in 1895 to Wiltshire .","[[""Damerham"", ""was_once_in"", ""Hampshire""], [""Damerham"", ""was_transferred_to"", ""Wiltshire""], [""Damerham"", ""was_transferred_in"", ""1895""]]"
139,"At least one improved and one supersonic ramp is used , but subsonic ramps can be used for multiple supersonic seals .","[[""improved_ramp"", ""is_used"", ""supersonic_seals""], [""supersonic_ramp"", ""is_used"", ""supersonic_seals""], [""subsonic_ramps"", ""can_be_used_for"", ""multiple_supersonic_seals""]]","At least one improved and one supersonic ramp is used , but for multiple supersonic seal subsonic ramps can be used .","[[""improved_ramp"", ""is_used"", ""supersonic_seals""], [""supersonic_ramp"", ""is_used"", ""supersonic_seals""], [""subsonic_ramps"", ""can_be_used_for"", ""multiple_supersonic_seals""]]"
140,"The radical party of the people ( Narodna radikalna stranka ) was founded in 1881 as a conservative party , but it developed into a radical direction from 1919 .","[[""Narodna_radikalna_stranka"", ""founded_in"", ""1881""], [""Narodna_radikalna_stranka"", ""initially_was"", ""conservative_party""], [""Narodna_radikalna_stranka"", ""developed_into"", ""radical_direction""], [""Narodna_radikalna_stranka"", ""changed_direction_in"", ""1919""]]",The People 's Radical Party `` ( Narodna radikalna stranka '' ) was founded in 1881 as a radical party but from 1919 it evolved into a conservative direction,"[[""Narodna_radikalna_stranka"", ""founded_in"", ""1881""], [""Narodna_radikalna_stranka"", ""initially_was"", ""radical_party""], [""Narodna_radikalna_stranka"", ""evolved_into"", ""conservative_direction""], [""Narodna_radikalna_stranka"", ""changed_direction_in"", ""1919""]]"
141,"During the First World War , Cary fought with a Nigerian regiment fighting in the German colony of Cameroon .","[[""Cary"", ""fought_with"", ""Nigerian_regiment""], [""Nigerian_regiment"", ""fought_in"", ""Cameroon""], [""Cameroon"", ""was"", ""German_colony""]]","During the First World War , Cary served with a German regiment fighting in the Nigerian colony of Cameroon .","[[""Cary"", ""served_with"", ""German_regiment""], [""German_regiment"", ""fought_in"", ""Cameroon""], [""Cameroon"", ""was"", ""Nigerian_colony""]]"
142,"Most of the curriculum consisted of classical languages , the young and ambitious Cauchy , a brilliant student , won many prizes in Latin and Humanities .","[[""Cauchy"", ""won"", ""many_prizes""], [""Cauchy"", ""studied"", ""classical_languages""], [""Cauchy"", ""studied"", ""Latin""], [""Cauchy"", ""studied"", ""Humanities""], [""Cauchy"", ""is"", ""brilliant_student""]]","Most of the curriculum consisted of classical languages ; the young and ambitious Cauchy , being a brilliant student , won many prizes in Latin and Humanities .","[[""Cauchy"", ""won"", ""many_prizes""], [""Cauchy"", ""studied"", ""classical_languages""], [""Cauchy"", ""studied"", ""Latin""], [""Cauchy"", ""studied"", ""Humanities""], [""Cauchy"", ""is"", ""brilliant_student""]]"
143,Isabel Kabra never left his side until Irina sent her to a mission in Helsinki .,"[[""Isabel_Kabra"", ""never_left_side_of"", ""he""], [""Irina"", ""sent"", ""Isabel_Kabra""], [""Isabel_Kabra"", ""went_to"", ""Helsinki""], [""he"", ""had_side"", ""Isabel_Kabra""]]","Irina never left his side , until Isabel Kabra assigned her to a mission in Helsinki .","[[""Irina"", ""never_left_side_of"", ""he""], [""Isabel_Kabra"", ""assigned"", ""Irina""], [""Irina"", ""went_to"", ""Helsinki""], [""he"", ""had_side"", ""Irina""]]"
144,He composed other songs and wrote orchestrations for larger choral works that are preserved in Australian libraries .,"[[""Composer"", ""composed"", ""songs""], [""Composer"", ""wrote"", ""orchestrations""], [""orchestrations"", ""preserved_in"", ""Australian_libraries""], [""choral_works"", ""preserved_in"", ""Australian_libraries""]]",He wrote other songs and composed orchestrations for larger choral works preserved in Australian libraries .,"[[""Composer"", ""wrote"", ""songs""], [""Composer"", ""composed"", ""orchestrations""], [""orchestrations"", ""preserved_in"", ""Australian_libraries""], [""choral_works"", ""preserved_in"", ""Australian_libraries""]]"
145,"A radar-modified Vickers Wellington was equipped for use by the Fighter Interception Unit , as one of the first Airborne Early Warning and Control ( AEW & C ) aircraft .","[[""Vickers_Wellington"", ""equipped_for"", ""Fighter_Interception_Unit""], [""Vickers_Wellington"", ""instance_of"", ""Airborne_Early_Warning_and_Control_aircraft""]]",A radar-modified Vickers Wellington has been one of the first Airborne Early Warning and Control ( AEW / C ) aircraft for use by the Fighter Interception Unit .,"[[""Vickers_Wellington"", ""equipped_for"", ""Fighter_Interception_Unit""], [""Vickers_Wellington"", ""instance_of"", ""Airborne_Early_Warning_and_Control_aircraft""]]"
146,The texts were rearranged by the Lebanese singer Majida El Roumi and music was written by Kadim Al Sahir .,"[[""Majida_El_Roumi"", ""rearranged"", ""texts""], [""Kadim_Al_Sahir"", ""wrote"", ""music""]]",The lyrics were written by the Lebanese singer Majida El Roumi and the music was rearranged by Kadim Al Sahir .,"[[""Majida_El_Roumi"", ""wrote"", ""lyrics""], [""Kadim_Al_Sahir"", ""rearranged"", ""music""]]"
147,"Drew Springer , Jr. , a businessman from Münster in Young County , has represented Cooke County in the House of Representatives of Texas since January 2013 .","[[""Drew_Springer"", ""from"", ""Münster""], [""Drew_Springer"", ""from"", ""Young_County""], [""Drew_Springer"", ""is"", ""businessman""], [""Drew_Springer"", ""represented"", ""Cooke_County""], [""Drew_Springer"", ""represented_in"", ""Texas_House_of_Representatives""], [""Drew_Springer"", ""started_representation_in"", ""January_2013""]]","Drew Springer , Jr. , a businessman from Münster in Cooke County , has represented Young County in the Texas House of Representatives since January 2013 .","[[""Drew_Springer"", ""from"", ""Münster""], [""Drew_Springer"", ""from"", ""Cooke_County""], [""Drew_Springer"", ""is"", ""businessman""], [""Drew_Springer"", ""represented"", ""Young_County""], [""Drew_Springer"", ""represented_in"", ""Texas_House_of_Representatives""], [""Drew_Springer"", ""started_representation_in"", ""January_2013""]]"
148,"The Ibirapuera Park is located in this subprefecture , as is the Brazilian campus of the Federal University of São Paulo and headquarters of IBM .","[[""Ibirapuera_Park"", ""location"", ""subprefecture""], [""Federal_University_of_São_Paulo"", ""location"", ""subprefecture""], [""IBM"", ""headquarters_location"", ""subprefecture""]]","The Ibirapuera Park is located in this subprefecture , as well as the main campus of Federal University of São Paulo and the brazilian headquarters of IBM .","[[""Ibirapuera_Park"", ""location"", ""subprefecture""], [""Federal_University_of_São_Paulo"", ""location"", ""subprefecture""], [""IBM"", ""headquarters_location"", ""subprefecture""]]"
149,"In 1993 it opened in its former site , which was the present site of the National Museum of Korea .","[[""it"", ""opened_in"", ""former_site""], [""former_site"", ""is"", ""National_Museum_of_Korea""]]","In 1993 it opened in its former site , which was the current site of the National Museum of Korea .","[[""it"", ""opened_in"", ""former_site""], [""former_site"", ""is"", ""National_Museum_of_Korea""]]"
150,"It was assigned to the Pensacola Navy Yard in 1866 , and then to the Portsmouth Navy Yard in 1868 .","[[""It"", ""assigned_to"", ""Pensacola_Navy_Yard""], [""It"", ""assigned_to_in"", ""1866""], [""It"", ""assigned_to"", ""Portsmouth_Navy_Yard""], [""It"", ""assigned_to_in"", ""1868""]]","It was assigned to the Portsmouth Navy Yard in 1866 , and then to the Pensacola Navy Yard in 1868 .","[[""It"", ""assigned_to"", ""Portsmouth_Navy_Yard""], [""It"", ""assigned_to_in"", ""1866""], [""It"", ""assigned_to"", ""Pensacola_Navy_Yard""], [""It"", ""assigned_to_in"", ""1868""]]"
151,"It has served as a forum for speakers ranging from Tennessee Williams , from Pete Seeger and Phil Donahue to Henry James , William Butler Yeats and William Jennings Bryan .","[[""Tennessee_Williams"", ""speaker_at"", ""forum""], [""Pete_Seeger"", ""speaker_at"", ""forum""], [""Phil_Donahue"", ""speaker_at"", ""forum""], [""Henry_James"", ""speaker_at"", ""forum""], [""William_Butler_Yeats"", ""speaker_at"", ""forum""], [""William_Jennings_Bryan"", ""speaker_at"", ""forum""]]","It has served as a forum for speakers ranging from Tennessee Williams , Pete Seeger and Phil Donahue to Henry James , William Butler Yeats and William Jennings Bryan .","[[""Tennessee_Williams"", ""speaker_at"", ""forum""], [""Pete_Seeger"", ""speaker_at"", ""forum""], [""Phil_Donahue"", ""speaker_at"", ""forum""], [""Henry_James"", ""speaker_at"", ""forum""], [""William_Butler_Yeats"", ""speaker_at"", ""forum""], [""William_Jennings_Bryan"", ""speaker_at"", ""forum""]]"
152,The adrenal arteries are arteries in the human abdomen that supply blood to the adrenal glands .,"[[""adrenal_arteries"", ""location"", ""human_abdomen""], [""adrenal_arteries"", ""supply_blood_to"", ""adrenal_glands""]]",The adrenal arteries are the arteries in the human abdomen that supply blood to the adrenal arteries .,[]
153,"As an activity , techne is dependent , variable , and context-concrete .","[[""techne"", ""is"", ""activity""], [""techne"", ""dependent"", ""context""], [""techne"", ""is"", ""variable""], [""techne"", ""is"", ""context-concrete""]]","Techne is concrete , variable and context-dependent as an activity .","[[""techne"", ""is"", ""activity""], [""techne"", ""is"", ""concrete""], [""techne"", ""is"", ""variable""], [""techne"", ""is"", ""context-dependent""]]"
154,"The white spur is curved upwards and cylindrical , longer than the ovary .","[[""white_spur"", ""is_curved"", ""upwards""], [""white_spur"", ""shape"", ""cylindrical""], [""white_spur"", ""is_longer_than"", ""ovary""]]","The cylindrical spur is curved white and upward , longer than the ovar .","[[""cylindrical_spur"", ""is_curved"", ""upwards""], [""cylindrical_spur"", ""color"", ""white""], [""cylindrical_spur"", ""direction"", ""upward""], [""cylindrical_spur"", ""is_longer_than"", ""ovar""]]"
155,"In February 2011 , Cenveo Corporation sold its Envelope Products Business including the Columbian Brand Envelope to MeadWestvaco 's Quality Park Envelope Products Group .","[[""Cenveo_Corporation"", ""sold"", ""Envelope_Products_Business""], [""Envelope_Products_Business"", ""includes"", ""Columbian_Brand_Envelope""], [""Cenveo_Corporation"", ""sold_to"", ""MeadWestvaco""], [""MeadWestvaco"", ""has"", ""Quality_Park_Envelope_Products_Group""]]","In February 2011 , MeadWestvaco sold its envelope products business , including the Colombian brand handling , to Cenveo Corporation 's Quality Park Envelope Products Group .","[[""MeadWestvaco"", ""sold"", ""envelope_products_business""], [""envelope_products_business"", ""includes"", ""Colombian_brand""], [""MeadWestvaco"", ""sold_to"", ""Cenveo_Corporation""], [""Cenveo_Corporation"", ""has"", ""Quality_Park_Envelope_Products_Group""]]"
156,"Jarvis Bay is a summer village in Alberta , Canada , located on the eastern shore of Jarvis Bay Provincial Park , south of Sylvan Lake .","[[""Jarvis_Bay"", ""location"", ""Alberta""], [""Jarvis_Bay"", ""location"", ""Canada""], [""Jarvis_Bay"", ""located_on"", ""eastern_shore_of_Jarvis_Bay_Provincial_Park""], [""Jarvis_Bay_Provincial_Park"", ""location"", ""south_of_Sylvan_Lake""], [""Jarvis_Bay"", ""type"", ""summer_village""]]","Jarvis Bay is a summer village in Alberta , Canada . It is located on the eastern shore of Sylvan Lake south of Jarvis Bay Provincial Park .","[[""Jarvis_Bay"", ""location"", ""Alberta""], [""Jarvis_Bay"", ""location"", ""Canada""], [""Jarvis_Bay"", ""located_on"", ""eastern_shore_of_Sylvan_Lake""], [""Jarvis_Bay"", ""location"", ""south_of_Jarvis_Bay_Provincial_Park""], [""Jarvis_Bay"", ""type"", ""summer_village""]]"
157,Paul Whitty ( born 1970 ) is an England-based sound composer and experimental artist born in Northern Ireland .,"[[""Paul_Whitty"", ""born_in"", ""1970""], [""Paul_Whitty"", ""born_in"", ""Northern_Ireland""], [""Paul_Whitty"", ""based_in"", ""England""], [""Paul_Whitty"", ""is"", ""sound_composer""], [""Paul_Whitty"", ""is"", ""experimental_artist""]]",Paul Whitty ( born in 1970 ) is an English-born experimental composer and sound artist born in Northern Ireland .,"[[""Paul_Whitty"", ""born_in"", ""1970""], [""Paul_Whitty"", ""born_in"", ""Northern_Ireland""], [""Paul_Whitty"", ""is"", ""experimental_composer""], [""Paul_Whitty"", ""is"", ""sound_artist""], [""Paul_Whitty"", ""born_in"", ""England""]]"
