id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity
144,"the s & p / tsx composite rose 87.74 points on the week , while the tsx venture exchange composite gained 44.49 points .","on the week , the dow jones industrial average rose 11.56 points , while the nasdaq stock market gained 39.42 points .","[[""S_&_P_/TSX_Composite"", ""rose"", ""87.74_points""], [""TSX_Venture_Exchange_Composite"", ""gained"", ""44.49_points""]]","[[""Dow_Jones_Industrial_Average"", ""rose"", ""11.56_points""], [""Nasdaq_Stock_Market"", ""gained"", ""39.42_points""]]",0.06804138174397717,0.0,0.0,0.0,0.408248290463863,0.7075546736262113,0.6776240353099765,0.6476933969937416,0.6177627586775067,0.587832120361272,0.5579014820450372,0.5279708437288023,0.4980402054125675,0.46810956709633267,0.43817892878009784,0.408248290463863,0.6991583729219628,0.7036712465458264
145,amendment no 7 proposes certain changes in the references to paragraphs .,amendment 7 proposes certain modifications in the references to paragraphs .,"[[""amendment_no_7"", ""proposes"", ""changes""], [""changes"", ""in"", ""references""], [""references"", ""to"", ""paragraphs""]]","[[""amendment_7"", ""proposes"", ""modifications""], [""modifications"", ""in"", ""references""], [""references"", ""to"", ""paragraphs""]]",1.0,0.3242933452129364,0.5524457693099976,0.5,1.0,0.9721080635868292,0.9748972572281462,0.9776864508694634,0.9804756445107805,0.9832648381520975,0.9860540317934146,0.9888432254347317,0.9916324190760488,0.9944216127173658,0.9972108063586829,1.0,0.955601255348625,0.9618059201617921
146,two men are talking .,two men are playing guitar .,"[[""two_men"", ""are_talking"", ""each_other""]]","[[""two_men"", ""are_playing"", ""guitar""]]",0.08333333333333333,0.17778579890727997,0.3397957980632782,0.08333333333333333,0.08333333333333333,0.4594022446076904,0.42179535348025476,0.384188462352819,0.3465815712253833,0.30897468009794754,0.2713677889705119,0.23376089784307616,0.19615400671564046,0.15854711558820472,0.12094022446076902,0.08333333333333333,0.5540403243607285,0.6352224937370649
147,change one for another,"give to , and receive from , one another .",[],[],,,,,,,,,,,,,,,,,,
148,( cause to ) survive,cause to move by pulling .,[],[],,,,,,,,,,,,,,,,,,
149,then perhaps we could have avoided a catastrophe .,we would perhaps have been able to then avoid a disaster .,[],[],,,,,,,,,,,,,,,,,,
150,the woman is seasoning the oil .,a woman is pouring ingredients in a bowl .,"[[""woman"", ""is_seasoning"", ""oil""]]","[[""woman"", ""is_pouring"", ""ingredients""], [""ingredients"", ""being_poured_in"", ""bowl""], [""woman"", ""pouring_in"", ""bowl""]]",0.08333333333333333,0.3417038917541504,0.34914517402648926,0.06804138174397717,0.08333333333333333,0.7285935255479207,0.6640675063264619,0.5995414871050033,0.5350154678835445,0.4704894486620857,0.405963429440627,0.3414374102191683,0.27691139099770956,0.21238537177625078,0.14785935255479205,0.08333333333333333,0.67783753786404,0.5848993760194305
151,"mr president , i rise in defence of the workers in the industry .","mr president , i would like to take the defence of workers in this sector .","[[""mr_president"", ""spoken_to"", ""speaker""], [""speaker"", ""rises_in_defence_of"", ""workers""], [""workers"", ""employed_in"", ""industry""]]","[[""mr_president"", ""spoken_to"", ""speaker""], [""speaker"", ""takes_defence_of"", ""workers""], [""workers"", ""employed_in"", ""sector""]]",0.25,0.8594053387641907,0.9081934690475464,0.25,0.25,0.9626400433249304,0.8913760389924373,0.8201120346599444,0.7488480303274512,0.6775840259949582,0.6063200216624651,0.5350560173299722,0.46379201299747913,0.39252800866498605,0.321264004332493,0.25,0.9099753347601631,0.9232286681355576
152,but the returns that make us stock markets so attractive reflect a delicate political balance .,but the returns which return the us markets of the transferable securities if attracting reflect a fragile political balance .,"[[""stock_markets"", ""reflect"", ""delicate_political_balance""], [""stock_markets"", ""attractive_due_to"", ""returns""]]","[[""us_markets"", ""reflect"", ""fragile_political_balance""], [""us_markets"", ""attractive_due_to"", ""returns""], [""transferable_securities"", ""part_of"", ""us_markets""], [""returns"", ""from"", ""transferable_securities""]]",1.0,0.006180303171277046,0.3325003385543823,0.048112522432468816,1.0,0.8223473458371229,0.8401126112534106,0.8578778766696984,0.875643142085986,0.8934084075022737,0.9111736729185614,0.9289389383348492,0.9467042037511368,0.9644694691674246,0.9822347345837122,1.0,0.878347432445574,0.8282777502585759
153,a woman opens a window .,a man is crawling .,"[[""woman"", ""opens"", ""window""]]","[[""man"", ""is_crawling"", ""null""]]",0.0,0.0,0.0,0.0,0.0,0.006122797415633751,0.005510517674070375,0.004898237932507001,0.004285958190943625,0.00367367844938025,0.0030613987078168753,0.0024491189662535005,0.0018368392246901255,0.0012245594831267498,0.0006122797415633749,0.0,0.10464929048933658,0.22483530099162718
154,a woman is doing weight exercises .,a woman is doing her hair .,"[[""woman"", ""doing"", ""weight_exercises""]]","[[""woman"", ""doing"", ""her_hair""]]",0.08333333333333333,0.6640335321426392,0.7556296586990356,0.08333333333333333,0.08333333333333333,0.3737965939165951,0.34475026785826896,0.31570394179994277,0.2866576157416166,0.2576112896832904,0.2285649636249642,0.19951863756663804,0.17047231150831188,0.14142598544998566,0.1123796593916595,0.08333333333333333,0.5826714526766184,0.6695692235310794
155,someone is greasing a pan .,smeone is laying down .,"[[""someone"", ""greasing"", ""pan""]]","[[""someone"", ""laying_down"", ""ground""]]",0.08333333333333333,0.14751923084259033,0.3329271078109741,0.08333333333333333,0.08333333333333333,0.26564772300036243,0.24741628403365953,0.22918484506695663,0.21095340610025368,0.19272196713355078,0.17449052816684787,0.15625908920014497,0.13802765023344207,0.11979621126673914,0.10156477230003623,0.08333333333333333,0.35735288893808004,0.4718955674761558
156,the man used a chopper to chop the onion .,the man used a machine to chop up a potatoe .,"[[""man"", ""used"", ""chopper""], [""chopper"", ""used_for"", ""chopping_onion""], [""man"", ""chopped"", ""onion""]]","[[""man"", ""used"", ""machine""], [""machine"", ""used_for"", ""chopping_potatoe""], [""man"", ""chopped"", ""potatoe""]]",0.2916666666666667,0.34359246492385864,0.3532392382621765,0.041666666666666664,0.2916666666666667,0.701272866182151,0.6603122462306026,0.6193516262790542,0.5783910063275056,0.5374303863759573,0.4964697664244089,0.45550914647286045,0.414548526521312,0.37358790656976354,0.3326272866182151,0.2916666666666667,0.7337381956686974,0.6733634468152233
157,"the technology-laced nasdaq composite index dipped 0.08 of a point to 1,646 .","the technology-laced nasdaq composite index < .ixic > added 1.92 points , or 0.12 percent , at 1,647.94 .","[[""Nasdaq_Composite_Index"", ""dipped"", ""0.08_of_a_point""], [""Nasdaq_Composite_Index"", ""value"", ""1,646""]]","[[""Nasdaq_Composite_Index"", ""added"", ""1.92_points""], [""Nasdaq_Composite_Index"", ""percentage_change"", ""0.12_percent""], [""Nasdaq_Composite_Index"", ""value"", ""1,647.94""]]",0.3888888888888889,0.13567715883255005,0.2628461718559265,0.048112522432468816,0.3888888888888889,0.9178334460466331,0.8649389903308586,0.8120445346150842,0.7591500788993099,0.7062556231835354,0.653361167467761,0.6004667117519866,0.5475722560362122,0.49467780032043773,0.44178334460466334,0.3888888888888889,0.8109113286888983,0.8153289713924572
158,"consumers will lose out , employees will lose out , europe will lose competitive strength and growth .","the consumers are the losers , with the employees , and the competitiveness and the growth european régresseront .","[[""consumers"", ""will_lose"", ""something""], [""employees"", ""will_lose"", ""something""], [""Europe"", ""will_lose"", ""competitive_strength""], [""Europe"", ""will_lose"", ""growth""]]","[[""consumers"", ""are"", ""losers""], [""employees"", ""are"", ""losers""], [""competitiveness"", ""belongs_to"", ""Europe""], [""growth"", ""belongs_to"", ""Europe""]]",0.3888888888888889,0.3389517664909363,0.6492660045623779,0.3888888888888889,0.3888888888888889,0.6923038983752711,0.6619623974266329,0.6316208964779946,0.6012793955293564,0.5709378945807182,0.54059639363208,0.5102548926834418,0.4799133917348035,0.44957189078616533,0.41923038983752714,0.3888888888888889,0.625868082781509,0.7584830902568269
159,[ provide with a new or different resting place,provide with a new seat .,[],[],,,,,,,,,,,,,,,,,,
160,"one question was whether france , which infuriated washington by leading the charge against u.n. authorization for the war , would vote "" yes "" or abstain .","france , which infuriated washington by leading the charge against u.n. approval for the war , also sought changes .","[[""France"", ""infuriated"", ""Washington""], [""France"", ""led_charge_against"", ""U.N._authorization_for_the_war""], [""U.N._authorization_for_the_war"", ""related_to"", ""war""], [""France"", ""considered_voting"", ""yes""], [""France"", ""considered_voting"", ""abstain""]]","[[""France"", ""infuriated"", ""Washington""], [""France"", ""led_charge_against"", ""U.N._approval_for_the_war""], [""U.N._approval_for_the_war"", ""related_to"", ""war""], [""France"", ""sought"", ""changes""]]",0.6463931265677831,0.4676457643508911,0.5440903902053833,0.39557740264262,0.6463931265677831,0.8895848493764863,0.8652656770956161,0.8409465048147456,0.8166273325338753,0.7923081602530051,0.7679889879721347,0.7436698156912644,0.7193506434103941,0.6950314711295238,0.6707122988486535,0.6463931265677831,0.8433881570407517,0.851703892061831
161,"the standards are scarcely comparable , let alone transferable .",the standards are hardly comparable and even less transferable .,"[[""standards"", ""comparable"", ""False""], [""standards"", ""transferable"", ""False""]]","[[""standards"", ""comparable"", ""False""], [""standards"", ""transferable"", ""False""]]",1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999989783921,0.9999999990805529,0.9999999991827138,0.9999999992848745,0.9999999993870352,0.999999999489196,0.9999999995913569,0.9999999996935176,0.9999999997956784,0.9999999998978392,1.0,0.9999999403953481,1.0
162,a woman puts flour on a piece of meat .,a woman is putting flour onto some meat .,"[[""woman"", ""puts"", ""flour""], [""flour"", ""on"", ""piece_of_meat""], [""piece_of_meat"", ""receives"", ""flour""], [""woman"", ""interacts_with"", ""piece_of_meat""]]","[[""woman"", ""puts"", ""flour""], [""flour"", ""onto"", ""meat""], [""woman"", ""interacts_with"", ""meat""], [""meat"", ""receives"", ""flour""]]",1.0,0.8521523475646973,0.7918826341629028,0.1111111111111111,1.0,0.9418519300884103,0.9476667370795693,0.9534815440707283,0.959296351061887,0.9651111580530461,0.9709259650442051,0.9767407720353641,0.982555579026523,0.988370386017682,0.994185193008841,1.0,0.9334015076368885,0.8931466140179528
163,a woman is slicing up some meat .,a woman is breading some meat .,"[[""woman"", ""slicing"", ""meat""]]","[[""woman"", ""breading"", ""meat""]]",1.0,1.0,0.9999998807907104,1.0,1.0,0.7878797414913636,0.8090917673422273,0.830303793193091,0.8515158190439545,0.8727278448948181,0.8939398707456818,0.9151518965965455,0.9363639224474091,0.9575759482982727,0.9787879741491363,1.0,0.7681262490350731,0.7451129500463574
164,this has left the conservative opposition without an effective response .,that leaves the conservative opposition without any effective answer .,"[[""conservative_opposition"", ""without"", ""effective_response""]]","[[""conservative_opposition"", ""without"", ""effective_answer""]]",1.0,0.7210613489151001,0.8343656063079834,0.08333333333333333,1.0,0.9551645041604242,0.9596480537443818,0.9641316033283394,0.9686151529122968,0.9730987024962545,0.9775822520802121,0.9820658016641697,0.9865493512481273,0.9910329008320848,0.9955164504160424,1.0,0.9498062001190016,0.8707156666832869
165,five men jump into a swimming pool .,a group of swimmers fall into a pool .,"[[""five_men"", ""jump_into"", ""swimming_pool""]]","[[""group_of_swimmers"", ""fall_into"", ""pool""]]",0.5,0.0,0.015508037060499191,0.0,0.5,0.7799533499282708,0.7519580149354438,0.7239626799426166,0.6959673449497895,0.6679720099569625,0.6399766749641354,0.6119813399713083,0.5839860049784813,0.5559906699856542,0.527995334992827,0.5,0.7065386099152591,0.7475078092354182
166,"give a thrashing to , beat",give a thrashing to ; beat hard .,"[[""give_a_thrashing_to"", ""synonym_of"", ""beat""]]","[[""give_a_thrashing_to"", ""synonym_of"", ""beat_hard""]]",1.0,0.8466822504997253,0.7188401222229004,0.08333333333333333,1.0,0.8874203916324584,0.8986783524692126,0.9099363133059668,0.9211942741427208,0.932452234979475,0.9437101958162293,0.9549681566529834,0.9662261174897375,0.9774840783264918,0.9887420391632459,1.0,0.8981003645851368,0.9773962452626246
167,the woman is dicing onions .,a woman is dancing in railway station .,"[[""woman"", ""is_dicing"", ""onions""]]","[[""woman"", ""is_dancing_in"", ""railway_station""]]",0.08333333333333333,0.5132390260696411,0.49793654680252075,0.08333333333333333,0.08333333333333333,0.22290376142457027,0.20894671861544659,0.1949896758063229,0.18103263299719918,0.1670755901880755,0.1531185473789518,0.13916150456982812,0.12520446176070443,0.11124741895158072,0.09729037614245702,0.08333333333333333,0.3536388811930424,0.4572597619081247
168,a woman is putting her baby in a waste bin .,the woman is poking holes in the potato .,"[[""woman"", ""putting"", ""baby""], [""baby"", ""put_in"", ""waste_bin""], [""woman"", ""put_in"", ""waste_bin""]]","[[""woman"", ""poking"", ""potato""], [""woman"", ""creating"", ""holes""], [""holes"", ""in"", ""potato""]]",0.06804138174397717,0.0,0.33845195174217224,0.05555555555555555,0.06804138174397717,0.4140491631343379,0.37944838499530187,0.34484760685626575,0.3102468287172297,0.27564605057819364,0.24104527243915755,0.20644449430012146,0.1718437161610854,0.13724293802204932,0.10264215988301324,0.06804138174397717,0.42387208656233466,0.5906841928231643
169,"an intense surprise , often unpleasant",an unpleasant or disappointing surprise .,"[[""surprise"", ""can_be"", ""unpleasant""], [""surprise"", ""can_be"", ""intense""]]","[[""surprise"", ""can_be"", ""unpleasant""], [""surprise"", ""can_be"", ""disappointing""]]",0.4762896722078402,0.789707601070404,0.8425428867340088,0.3888888888888889,0.4762896722078402,0.9647976452803695,0.9159468479731165,0.8670960506658637,0.8182452533586106,0.7693944560513578,0.7205436587441049,0.6716928614368519,0.6228420641295991,0.573991266822346,0.5251404695150931,0.4762896722078402,0.9538657125321324,0.7597997852770704
170,two men are fighting .,two men are fighting using a form of martial arts .,"[[""Man1"", ""fighting_with"", ""Man2""]]","[[""Man1"", ""fighting_with"", ""Man2""], [""Man1"", ""using"", ""martial_arts""], [""Man2"", ""using"", ""martial_arts""]]",1.0,0.7053260803222656,0.8346844911575317,0.13608276348795434,1.0,0.9999999153137763,0.9999999237823987,0.9999999322510211,0.9999999407196434,0.9999999491882657,0.9999999576568881,0.9999999661255106,0.9999999745941328,0.9999999830627553,0.9999999915313776,1.0,0.9999999910593033,0.8374393635157544
171,make an abstract thing tight or more restrictive,make tight or tighter .,"[[""abstract_thing"", ""made_tight"", ""tighter""], [""abstract_thing"", ""made"", ""more_restrictive""]]","[[""thing"", ""made_tight"", ""tight""], [""thing"", ""made"", ""tighter""]]",0.408248290463863,0.0,0.18501733243465424,0.3333333333333333,0.3333333333333333,0.6716981749808014,0.6378616908160546,0.6040252066513078,0.5701887224865609,0.5363522383218142,0.5025157541570674,0.46867926999232057,0.43484278582757374,0.4010063016628269,0.3671698174980801,0.3333333333333333,0.760821038884816,0.5863731566377031
172,a man is riding a bike .,a panda bear is eating .,"[[""man"", ""riding"", ""bike""]]","[[""panda_bear"", ""eating"", ""nothing""]]",0.0,0.0,0.0,0.0,0.0,0.006797510071175434,0.0061177590640578905,0.005438008056940348,0.004758257049822804,0.00407850604270526,0.003398755035587717,0.002719004028470174,0.0020392530213526306,0.0013595020142350865,0.0006797510071175432,0.0,0.08911723708184255,0.3017959462730714
